Proffundidad,w,Sondeo,X,Y,Zmsn,Z
38.03,23.3,SM-14-P2,479685.63,2037378.89,1.14,-36.89
38.36,25,SM-14-P2,479685.63,2037378.89,1.14,-37.22
38.59,28.9,SM-14-P2,479685.63,2037378.89,1.14,-37.45
38.81,22.4,SM-14-P2,479685.63,2037378.89,1.14,-37.67
39.04,36,SM-14-P2,479685.63,2037378.89,1.14,-37.9
39.38,28,SM-14-P2,479685.63,2037378.89,1.14,-38.24
39.83,24.7,SM-14-P2,479685.63,2037378.89,1.14,-38.69
40.16,23.4,SM-14-P2,479685.63,2037378.89,1.14,-39.02
40.39,25.5,SM-14-P2,479685.63,2037378.89,1.14,-39.25
40.61,25.2,SM-14-P2,479685.63,2037378.89,1.14,-39.47
40.84,31.8,SM-14-P2,479685.63,2037378.89,1.14,-39.7
41.06,27.2,SM-14-P2,479685.63,2037378.89,1.14,-39.92
41.29,31.3,SM-14-P2,479685.63,2037378.89,1.14,-40.15
41.51,26.2,SM-14-P2,479685.63,2037378.89,1.14,-40.37
41.74,18.9,SM-14-P2,479685.63,2037378.89,1.14,-40.6
41.96,27.5,SM-14-P2,479685.63,2037378.89,1.14,-40.82
42.19,23.6,SM-14-P2,479685.63,2037378.89,1.14,-41.05
42.35,26,SM-14-P2,479685.63,2037378.89,1.14,-41.21
42.44,30.3,SM-14-P2,479685.63,2037378.89,1.14,-41.3
42.53,30.9,SM-14-P2,479685.63,2037378.89,1.14,-41.39
42.61,30.3,SM-14-P2,479685.63,2037378.89,1.14,-41.47
42.71,26.8,SM-14-P2,479685.63,2037378.89,1.14,-41.57
42.81,24.6,SM-14-P2,479685.63,2037378.89,1.14,-41.67
42.92,30.2,SM-14-P2,479685.63,2037378.89,1.14,-41.78
43.03,25.7,SM-14-P2,479685.63,2037378.89,1.14,-41.89
43.14,26.7,SM-14-P2,479685.63,2037378.89,1.14,-42
43.43,28.1,SM-14-P2,479685.63,2037378.89,1.14,-42.29
43.76,30.3,SM-14-P2,479685.63,2037378.89,1.14,-42.62
43.99,32.1,SM-14-P2,479685.63,2037378.89,1.14,-42.85
44.21,31.5,SM-14-P2,479685.63,2037378.89,1.14,-43.07
44.44,31.7,SM-14-P2,479685.63,2037378.89,1.14,-43.3
44.63,37.3,SM-14-P2,479685.63,2037378.89,1.14,-43.49
44.78,27.7,SM-14-P2,479685.63,2037378.89,1.14,-43.64
44.93,25.8,SM-14-P2,479685.63,2037378.89,1.14,-43.79
45.11,25.5,SM-14-P2,479685.63,2037378.89,1.14,-43.97
45.34,26.6,SM-14-P2,479685.63,2037378.89,1.14,-44.2
45.56,31.4,SM-14-P2,479685.63,2037378.89,1.14,-44.42
45.79,15,SM-14-P2,479685.63,2037378.89,1.14,-44.65
46.13,16.6,SM-14-P2,479685.63,2037378.89,1.14,-44.99
46.4,17.7,SM-14-P2,479685.63,2037378.89,1.14,-45.26
46.49,16.4,SM-14-P2,479685.63,2037378.89,1.14,-45.35
46.58,17.3,SM-14-P2,479685.63,2037378.89,1.14,-45.44
46.67,16.4,SM-14-P2,479685.63,2037378.89,1.14,-45.53
46.76,17.2,SM-14-P2,479685.63,2037378.89,1.14,-45.62
46.88,17.6,SM-14-P2,479685.63,2037378.89,1.14,-45.74
47.03,17.8,SM-14-P2,479685.63,2037378.89,1.14,-45.89
47.18,16.4,SM-14-P2,479685.63,2037378.89,1.14,-46.04
47.36,18.4,SM-14-P2,479685.63,2037378.89,1.14,-46.22
47.59,17.7,SM-14-P2,479685.63,2037378.89,1.14,-46.45
47.93,18.9,SM-14-P2,479685.63,2037378.89,1.14,-46.79
48.38,20.2,SM-14-P2,479685.63,2037378.89,1.14,-47.24
48.83,19.8,SM-14-P2,479685.63,2037378.89,1.14,-47.69
49.16,15.9,SM-14-P2,479685.63,2037378.89,1.14,-48.02
49.39,13.9,SM-14-P2,479685.63,2037378.89,1.14,-48.25
49.73,11.4,SM-14-P2,479685.63,2037378.89,1.14,-48.59
50.18,15.6,SM-14-P2,479685.63,2037378.89,1.14,-49.04
50.47,10,SM-14-P2,479685.63,2037378.89,1.14,-49.33
50.63,9,SM-14-P2,479685.63,2037378.89,1.14,-49.49
50.78,8.6,SM-14-P2,479685.63,2037378.89,1.14,-49.64
51.08,11.3,SM-14-P2,479685.63,2037378.89,1.14,-49.94
51.41,9.3,SM-14-P2,479685.63,2037378.89,1.14,-50.27
51.64,7.2,SM-14-P2,479685.63,2037378.89,1.14,-50.5
51.98,21.2,SM-14-P2,479685.63,2037378.89,1.14,-50.84
52.43,19.1,SM-14-P2,479685.63,2037378.89,1.14,-51.29
52.88,22.4,SM-14-P2,479685.63,2037378.89,1.14,-51.74
53.33,18.3,SM-14-P2,479685.63,2037378.89,1.14,-52.19
53.78,15.7,SM-14-P2,479685.63,2037378.89,1.14,-52.64
54.23,23.6,SM-14-P2,479685.63,2037378.89,1.14,-53.09
54.56,22.2,SM-14-P2,479685.63,2037378.89,1.14,-53.42
54.79,21.4,SM-14-P2,479685.63,2037378.89,1.14,-53.65
55.13,21.2,SM-14-P2,479685.63,2037378.89,1.14,-53.99
55.43,29.1,SM-14-P2,479685.63,2037378.89,1.14,-54.29
55.58,27.7,SM-14-P2,479685.63,2037378.89,1.14,-54.44
55.72,55,SM-14-P2,479685.63,2037378.89,1.14,-54.58
55.91,3,SM-14-P2,479685.63,2037378.89,1.14,-54.77
56.14,21.8,SM-14-P2,479685.63,2037378.89,1.14,-55
56.48,25.8,SM-14-P2,479685.63,2037378.89,1.14,-55.34
56.93,25,SM-14-P2,479685.63,2037378.89,1.14,-55.79
57.22,30.3,SM-14-P2,479685.63,2037378.89,1.14,-56.08
57.38,26.5,SM-14-P2,479685.63,2037378.89,1.14,-56.24
57.53,28.5,SM-14-P2,479685.63,2037378.89,1.14,-56.39
57.83,22.2,SM-14-P2,479685.63,2037378.89,1.14,-56.69
58.28,29.2,SM-14-P2,479685.63,2037378.89,1.14,-57.14
58.73,27.6,SM-14-P2,479685.63,2037378.89,1.14,-57.59
59.01,27.5,SM-14-P2,479685.63,2037378.89,1.14,-57.87
59.12,29.4,SM-14-P2,479685.63,2037378.89,1.14,-57.98
59.23,26.4,SM-14-P2,479685.63,2037378.89,1.14,-58.09
59.34,24.3,SM-14-P2,479685.63,2037378.89,1.14,-58.2
59.51,31.3,SM-14-P2,479685.63,2037378.89,1.14,-58.37
59.74,26.8,SM-14-P2,479685.63,2037378.89,1.14,-58.6
59.96,29.4,SM-14-P2,479685.63,2037378.89,1.14,-58.82
60.19,27.1,SM-14-P2,479685.63,2037378.89,1.14,-59.05
60.53,29.7,SM-14-P2,479685.63,2037378.89,1.14,-59.39
60.86,21.4,SM-14-P2,479685.63,2037378.89,1.14,-59.72
61.09,15.5,SM-14-P2,479685.63,2037378.89,1.14,-59.95
61.43,22.7,SM-14-P2,479685.63,2037378.89,1.14,-60.29
61.88,36.4,SM-14-P2,479685.63,2037378.89,1.14,-60.74
62.33,33.1,SM-14-P2,479685.63,2037378.89,1.14,-61.19
62.78,40.8,SM-14-P2,479685.63,2037378.89,1.14,-61.64
63.23,26.3,SM-14-P2,479685.63,2037378.89,1.14,-62.09
63.68,119.4,SM-14-P2,479685.63,2037378.89,1.14,-62.54
64.13,46,SM-14-P2,479685.63,2037378.89,1.14,-62.99
64.57,45.4,SM-14-P2,479685.63,2037378.89,1.14,-63.43
65.03,44.9,SM-14-P2,479685.63,2037378.89,1.14,-63.89
65.47,30.2,SM-14-P2,479685.63,2037378.89,1.14,-64.33
65.93,26.4,SM-14-P2,479685.63,2037378.89,1.14,-64.79
66.38,23,SM-14-P2,479685.63,2037378.89,1.14,-65.24
66.82,26,SM-14-P2,479685.63,2037378.89,1.14,-65.68
67.28,25.8,SM-14-P2,479685.63,2037378.89,1.14,-66.14
67.72,26.5,SM-14-P2,479685.63,2037378.89,1.14,-66.58
68.18,26.5,SM-14-P2,479685.63,2037378.89,1.14,-67.04
68.63,21.7,SM-14-P2,479685.63,2037378.89,1.14,-67.49
69.07,23.5,SM-14-P2,479685.63,2037378.89,1.14,-67.93
69.53,22.1,SM-14-P2,479685.63,2037378.89,1.14,-68.39
69.86,13.6,SM-14-P2,479685.63,2037378.89,1.14,-68.72
70.09,13,SM-14-P2,479685.63,2037378.89,1.14,-68.95
70.43,16.2,SM-14-P2,479685.63,2037378.89,1.14,-69.29
70.72,13.3,SM-14-P2,479685.63,2037378.89,1.14,-69.58
70.88,13.3,SM-14-P2,479685.63,2037378.89,1.14,-69.74
71.03,12.8,SM-14-P2,479685.63,2037378.89,1.14,-69.89
71.32,14.7,SM-14-P2,479685.63,2037378.89,1.14,-70.18
71.78,24.3,SM-14-P2,479685.63,2037378.89,1.14,-70.64
72.11,24.1,SM-14-P2,479685.63,2037378.89,1.14,-70.97
72.34,24.2,SM-14-P2,479685.63,2037378.89,1.14,-71.2
72.68,25.8,SM-14-P2,479685.63,2037378.89,1.14,-71.54
73.13,25.7,SM-14-P2,479685.63,2037378.89,1.14,-71.99
73.46,26.7,SM-14-P2,479685.63,2037378.89,1.14,-72.32
73.69,25.8,SM-14-P2,479685.63,2037378.89,1.14,-72.55
73.91,28.6,SM-14-P2,479685.63,2037378.89,1.14,-72.77
74.14,43.6,SM-14-P2,479685.63,2037378.89,1.14,-73
74.47,29,SM-14-P2,479685.63,2037378.89,1.14,-73.33
74.93,25.7,SM-14-P2,479685.63,2037378.89,1.14,-73.79
75.26,25.8,SM-14-P2,479685.63,2037378.89,1.14,-74.12
75.49,29.4,SM-14-P2,479685.63,2037378.89,1.14,-74.35
75.82,21.8,SM-14-P2,479685.63,2037378.89,1.14,-74.68
76.13,25.3,SM-14-P2,479685.63,2037378.89,1.14,-74.99
76.28,26.3,SM-14-P2,479685.63,2037378.89,1.14,-75.14
76.43,13.1,SM-14-P2,479685.63,2037378.89,1.14,-75.29
76.61,26.2,SM-14-P2,479685.63,2037378.89,1.14,-75.47
76.84,24.8,SM-14-P2,479685.63,2037378.89,1.14,-75.7
77.06,18.9,SM-14-P2,479685.63,2037378.89,1.14,-75.92
77.29,15.5,SM-14-P2,479685.63,2037378.89,1.14,-76.15
77.51,25.2,SM-14-P2,479685.63,2037378.89,1.14,-76.37
77.74,15,SM-14-P2,479685.63,2037378.89,1.14,-76.6
78.07,27.5,SM-14-P2,479685.63,2037378.89,1.14,-76.93
78.53,18.6,SM-14-P2,479685.63,2037378.89,1.14,-77.39
78.97,25.7,SM-14-P2,479685.63,2037378.89,1.14,-77.83
79.31,21.8,SM-14-P2,479685.63,2037378.89,1.14,-78.17
79.54,13.5,SM-14-P2,479685.63,2037378.89,1.14,-78.4
79.76,29.2,SM-14-P2,479685.63,2037378.89,1.14,-78.62
79.99,15.8,SM-14-P2,479685.63,2037378.89,1.14,-78.85
80.32,22.2,SM-14-P2,479685.63,2037378.89,1.14,-79.18
80.78,19.6,SM-14-P2,479685.63,2037378.89,1.14,-79.64
81.11,24.5,SM-14-P2,479685.63,2037378.89,1.14,-79.97
81.34,21.6,SM-14-P2,479685.63,2037378.89,1.14,-80.2
81.68,23.9,SM-14-P2,479685.63,2037378.89,1.14,-80.54
82.13,30.3,SM-14-P2,479685.63,2037378.89,1.14,-80.99
82.46,24.7,SM-14-P2,479685.63,2037378.89,1.14,-81.32
82.69,16.5,SM-14-P2,479685.63,2037378.89,1.14,-81.55
83.03,21.5,SM-14-P2,479685.63,2037378.89,1.14,-81.89
83.48,21.6,SM-14-P2,479685.63,2037378.89,1.14,-82.34
83.78,26.6,SM-14-P2,479685.63,2037378.89,1.14,-82.64
83.93,23.7,SM-14-P2,479685.63,2037378.89,1.14,-82.79
84.08,18.9,SM-14-P2,479685.63,2037378.89,1.14,-82.94
84.26,26.8,SM-14-P2,479685.63,2037378.89,1.14,-83.12
84.49,15.8,SM-14-P2,479685.63,2037378.89,1.14,-83.35
84.66,23.1,SM-14-P2,479685.63,2037378.89,1.14,-83.52
84.77,38.4,SM-14-P2,479685.63,2037378.89,1.14,-83.63
84.88,25.2,SM-14-P2,479685.63,2037378.89,1.14,-83.74
84.99,15.1,SM-14-P2,479685.63,2037378.89,1.14,-83.85
0.11,15,SM-28 P2,,,,-0.11
0.34,15.8,SM-28 P2,,,,-0.34
0.68,28,SM-28 P2,,,,-0.68
1.01,29.5,SM-28 P2,,,,-1.01
1.24,13.1,SM-28 P2,,,,-1.24
1.58,24.2,SM-28 P2,,,,-1.58
2.03,24.6,SM-28 P2,,,,-2.03
2.48,20.6,SM-28 P2,,,,-2.48
2.93,19.8,SM-28 P2,,,,-2.93
3.38,20.1,SM-28 P2,,,,-3.38
3.83,22.5,SM-28 P2,,,,-3.83
4.28,25.2,SM-28 P2,,,,-4.28
4.72,22.7,SM-28 P2,,,,-4.72
5.18,23.8,SM-28 P2,,,,-5.18
5.63,19.4,SM-28 P2,,,,-5.63
6.07,17.8,SM-28 P2,,,,-6.07
6.53,20.1,SM-28 P2,,,,-6.53
6.98,17,SM-28 P2,,,,-6.98
7.43,20.1,SM-28 P2,,,,-7.43
7.88,24.5,SM-28 P2,,,,-7.88
8.32,22.5,SM-28 P2,,,,-8.32
8.78,21.4,SM-28 P2,,,,-8.78
9.23,20.9,SM-28 P2,,,,-9.23
9.68,23,SM-28 P2,,,,-9.68
10.13,21.5,SM-28 P2,,,,-10.13
10.58,22.6,SM-28 P2,,,,-10.58
11.03,17.3,SM-28 P2,,,,-11.03
11.48,45.9,SM-28 P2,,,,-11.48
11.93,60.7,SM-28 P2,,,,-11.93
12.38,66.3,SM-28 P2,,,,-12.38
12.83,47.8,SM-28 P2,,,,-12.83
13.28,45.1,SM-28 P2,,,,-13.28
14.18,49.7,SM-28 P2,,,,-14.18
14.51,30.9,SM-28 P2,,,,-14.51
14.74,80.5,SM-28 P2,,,,-14.74
15.08,84.9,SM-28 P2,,,,-15.08
15.41,82,SM-28 P2,,,,-15.41
15.64,16.8,SM-28 P2,,,,-15.64
15.98,13.9,SM-28 P2,,,,-15.98
16.42,17.1,SM-28 P2,,,,-16.42
16.88,23.8,SM-28 P2,,,,-16.88
17.33,22.6,SM-28 P2,,,,-17.33
17.77,21.3,SM-28 P2,,,,-17.77
18.23,24.9,SM-28 P2,,,,-18.23
18.67,24.3,SM-28 P2,,,,-18.67
19.13,24.4,SM-28 P2,,,,-19.13
19.58,22.7,SM-28 P2,,,,-19.58
20.02,25.4,SM-28 P2,,,,-20.02
20.36,24.3,SM-28 P2,,,,-20.36
20.59,22.8,SM-28 P2,,,,-20.59
20.92,24.5,SM-28 P2,,,,-20.92
21.26,23.3,SM-28 P2,,,,-21.26
21.49,17.1,SM-28 P2,,,,-21.49
21.83,23.9,SM-28 P2,,,,-21.83
22.28,25.6,SM-28 P2,,,,-22.28
22.73,25.4,SM-28 P2,,,,-22.73
23.03,22.5,SM-28 P2,,,,-23.03
23.18,25.9,SM-28 P2,,,,-23.18
23.33,11.9,SM-28 P2,,,,-23.33
23.63,25.7,SM-28 P2,,,,-23.63
24.08,28.2,SM-28 P2,,,,-24.08
24.53,24.1,SM-28 P2,,,,-24.53
24.86,27,SM-28 P2,,,,-24.86
25.09,30.5,SM-28 P2,,,,-25.09
25.42,28.5,SM-28 P2,,,,-25.42
25.88,27.1,SM-28 P2,,,,-25.88
26.33,27.6,SM-28 P2,,,,-26.33
26.78,25.6,SM-28 P2,,,,-26.78
27.23,30.3,SM-28 P2,,,,-27.23
27.67,26.4,SM-28 P2,,,,-27.67
28.13,23.6,SM-28 P2,,,,-28.13
28.58,23.4,SM-28 P2,,,,-28.58
29.03,25.1,SM-28 P2,,,,-29.03
29.36,24.1,SM-28 P2,,,,-29.36
29.59,24.2,SM-28 P2,,,,-29.59
29.92,22.8,SM-28 P2,,,,-29.92
30.38,25.7,SM-28 P2,,,,-30.38
30.83,29.2,SM-28 P2,,,,-30.83
31.16,31.1,SM-28 P2,,,,-31.16
31.39,30.7,SM-28 P2,,,,-31.39
31.73,28,SM-28 P2,,,,-31.73
32.17,28.8,SM-28 P2,,,,-32.17
32.47,29.8,SM-28 P2,,,,-32.47
32.63,24.4,SM-28 P2,,,,-32.63
32.78,24.1,SM-28 P2,,,,-32.78
32.92,22.7,SM-28 P2,,,,-32.92
33.08,23,SM-28 P2,,,,-33.08
33.22,22,SM-28 P2,,,,-33.22
33.41,26,SM-28 P2,,,,-33.41
33.64,25.4,SM-28 P2,,,,-33.64
33.98,24.7,SM-28 P2,,,,-33.98
34.42,26.9,SM-28 P2,,,,-34.42
34.76,30.1,SM-28 P2,,,,-34.76
34.99,24.6,SM-28 P2,,,,-34.99
35.33,26.3,SM-28 P2,,,,-35.33
35.78,22.2,SM-28 P2,,,,-35.78
36.11,25.4,SM-28 P2,,,,-36.11
36.34,18.3,SM-28 P2,,,,-36.34
36.53,24,SM-28 P2,,,,-36.53
36.67,30.2,SM-28 P2,,,,-36.67
36.83,32.1,SM-28 P2,,,,-36.83
37.13,32.4,SM-28 P2,,,,-37.13
37.58,30.6,SM-28 P2,,,,-37.58
37.91,30.3,SM-28 P2,,,,-37.91
38.14,17,SM-28 P2,,,,-38.14
38.48,16.5,SM-28 P2,,,,-38.48
38.81,19.9,SM-28 P2,,,,-38.81
39.04,17.2,SM-28 P2,,,,-39.04
39.26,20.9,SM-28 P2,,,,-39.26
39.49,25.1,SM-28 P2,,,,-39.49
39.71,31.4,SM-28 P2,,,,-39.71
39.94,17.2,SM-28 P2,,,,-39.94
40.28,24.4,SM-28 P2,,,,-40.28
40.73,20.9,SM-28 P2,,,,-40.73
41.18,27.4,SM-28 P2,,,,-41.18
41.63,26.7,SM-28 P2,,,,-41.63
42.08,26.1,SM-28 P2,,,,-42.08
42.53,28.4,SM-28 P2,,,,-42.53
42.98,19.6,SM-28 P2,,,,-42.98
43.43,16.1,SM-28 P2,,,,-43.43
43.88,16.5,SM-28 P2,,,,-43.88
44.33,15.9,SM-28 P2,,,,-44.33
44.78,13.8,SM-28 P2,,,,-44.78
45.14,15.8,SM-28 P2,,,,-45.14
45.56,23.8,SM-28 P2,,,,-45.56
45.79,28.1,SM-28 P2,,,,-45.79
46.13,31.8,SM-28 P2,,,,-46.13
46.58,19.3,SM-28 P2,,,,-46.58
47.03,16,SM-28 P2,,,,-47.03
47.36,19.1,SM-28 P2,,,,-47.36
47.59,13,SM-28 P2,,,,-47.59
47.81,15.5,SM-28 P2,,,,-47.81
48.04,27.7,SM-28 P2,,,,-48.04
48.38,32.5,SM-28 P2,,,,-48.38
48.83,32.7,SM-28 P2,,,,-48.83
49.16,30.3,SM-28 P2,,,,-49.16
49.39,25.9,SM-28 P2,,,,-49.39
49.73,12.6,SM-28 P2,,,,-49.73
50.03,25.1,SM-28 P2,,,,-50.03
50.18,28.4,SM-28 P2,,,,-50.18
50.33,23.9,SM-28 P2,,,,-50.33
,141,SM-28 P2,,,,0
0.11,29.1,SM-01-B1,480286.37,2036030.34,1.32,1.21
0.34,17,SM-01-B1,480286.37,2036030.34,1.32,0.98
0.68,24.6,SM-01-B1,480286.37,2036030.34,1.32,0.64
1.13,18.4,SM-01-B1,480286.37,2036030.34,1.32,0.19
1.58,19.9,SM-01-B1,480286.37,2036030.34,1.32,-0.26
2.03,17.8,SM-01-B1,480286.37,2036030.34,1.32,-0.71
2.48,22.7,SM-01-B1,480286.37,2036030.34,1.32,-1.16
2.93,19,SM-01-B1,480286.37,2036030.34,1.32,-1.61
3.38,18.6,SM-01-B1,480286.37,2036030.34,1.32,-2.06
3.83,25.3,SM-01-B1,480286.37,2036030.34,1.32,-2.51
4.28,24.2,SM-01-B1,480286.37,2036030.34,1.32,-2.96
4.72,22.6,SM-01-B1,480286.37,2036030.34,1.32,-3.4
5.18,20.1,SM-01-B1,480286.37,2036030.34,1.32,-3.86
5.63,19.1,SM-01-B1,480286.37,2036030.34,1.32,-4.31
6.07,16.9,SM-01-B1,480286.37,2036030.34,1.32,-4.75
6.53,18,SM-01-B1,480286.37,2036030.34,1.32,-5.21
6.98,22.4,SM-01-B1,480286.37,2036030.34,1.32,-5.66
7.43,19.9,SM-01-B1,480286.37,2036030.34,1.32,-6.11
7.88,23.4,SM-01-B1,480286.37,2036030.34,1.32,-6.56
8.32,21.4,SM-01-B1,480286.37,2036030.34,1.32,-7
8.78,18.1,SM-01-B1,480286.37,2036030.34,1.32,-7.46
9.68,18.9,SM-01-B1,480286.37,2036030.34,1.32,-8.36
10.13,20,SM-01-B1,480286.37,2036030.34,1.32,-8.81
10.58,20.1,SM-01-B1,480286.37,2036030.34,1.32,-9.26
11.03,19.2,SM-01-B1,480286.37,2036030.34,1.32,-9.71
11.48,17.6,SM-01-B1,480286.37,2036030.34,1.32,-10.16
11.93,59.2,SM-01-B1,480286.37,2036030.34,1.32,-10.61
12.38,49.8,SM-01-B1,480286.37,2036030.34,1.32,-11.06
12.83,61.5,SM-01-B1,480286.37,2036030.34,1.32,-11.51
13.13,25.2,SM-01-B1,480286.37,2036030.34,1.32,-11.81
13.27,16.6,SM-01-B1,480286.37,2036030.34,1.32,-11.95
13.43,31.4,SM-01-B1,480286.37,2036030.34,1.32,-12.11
13.61,19,SM-01-B1,480286.37,2036030.34,1.32,-12.29
13.84,22.8,SM-01-B1,480286.37,2036030.34,1.32,-12.52
14.06,19.5,SM-01-B1,480286.37,2036030.34,1.32,-12.74
14.29,17.7,SM-01-B1,480286.37,2036030.34,1.32,-12.97
14.51,19,SM-01-B1,480286.37,2036030.34,1.32,-13.19
14.74,19.9,SM-01-B1,480286.37,2036030.34,1.32,-13.42
15.08,19.3,SM-01-B1,480286.37,2036030.34,1.32,-13.76
15.53,18.2,SM-01-B1,480286.37,2036030.34,1.32,-14.21
15.98,18.4,SM-01-B1,480286.37,2036030.34,1.32,-14.66
16.31,21.4,SM-01-B1,480286.37,2036030.34,1.32,-14.99
16.54,18.6,SM-01-B1,480286.37,2036030.34,1.32,-15.22
16.88,18.2,SM-01-B1,480286.37,2036030.34,1.32,-15.56
17.33,19.2,SM-01-B1,480286.37,2036030.34,1.32,-16.01
17.77,22.9,SM-01-B1,480286.37,2036030.34,1.32,-16.45
18.23,20,SM-01-B1,480286.37,2036030.34,1.32,-16.91
18.67,18,SM-01-B1,480286.37,2036030.34,1.32,-17.35
19.01,26.2,SM-01-B1,480286.37,2036030.34,1.32,-17.69
19.24,17.9,SM-01-B1,480286.37,2036030.34,1.32,-17.92
19.58,21.1,SM-01-B1,480286.37,2036030.34,1.32,-18.26
20.02,17.9,SM-01-B1,480286.37,2036030.34,1.32,-18.7
20.36,26.7,SM-01-B1,480286.37,2036030.34,1.32,-19.04
20.59,20.2,SM-01-B1,480286.37,2036030.34,1.32,-19.27
20.92,18.1,SM-01-B1,480286.37,2036030.34,1.32,-19.6
21.38,19.4,SM-01-B1,480286.37,2036030.34,1.32,-20.06
21.83,18.8,SM-01-B1,480286.37,2036030.34,1.32,-20.51
22.28,23.6,SM-01-B1,480286.37,2036030.34,1.32,-20.96
22.73,24.1,SM-01-B1,480286.37,2036030.34,1.32,-21.41
23.17,24.8,SM-01-B1,480286.37,2036030.34,1.32,-21.85
23.63,20.9,SM-01-B1,480286.37,2036030.34,1.32,-22.31
24.08,25,SM-01-B1,480286.37,2036030.34,1.32,-22.76
24.53,24.4,SM-01-B1,480286.37,2036030.34,1.32,-23.21
24.98,25.7,SM-01-B1,480286.37,2036030.34,1.32,-23.66
,64,SM-01-B1,480286.37,2036030.34,1.32,1.32
0.11,9.6,SM-20-P1,477576.5,2038152.22,3.51,3.4
0.11,9.6,SM-20-P1,477574.978,2038153.565,3.44,3.33
0.34,5,SM-20-P1,477576.5,2038152.22,3.51,3.17
0.34,5,SM-20-P1,477574.978,2038153.565,3.44,3.1
0.68,10.2,SM-20-P1,477576.5,2038152.22,3.51,2.83
0.68,10.2,SM-20-P1,477574.978,2038153.565,3.44,2.76
1.13,16.5,SM-20-P1,477576.5,2038152.22,3.51,2.38
1.13,16.5,SM-20-P1,477574.978,2038153.565,3.44,2.31
1.58,23.9,SM-20-P1,477576.5,2038152.22,3.51,1.93
1.58,23.9,SM-20-P1,477574.978,2038153.565,3.44,1.86
2.03,21.4,SM-20-P1,477576.5,2038152.22,3.51,1.48
2.03,21.4,SM-20-P1,477574.978,2038153.565,3.44,1.41
2.48,21.6,SM-20-P1,477576.5,2038152.22,3.51,1.03
2.48,21.6,SM-20-P1,477574.978,2038153.565,3.44,0.96
2.93,22.5,SM-20-P1,477576.5,2038152.22,3.51,0.58
2.93,22.5,SM-20-P1,477574.978,2038153.565,3.44,0.51
3.38,21,SM-20-P1,477576.5,2038152.22,3.51,0.13
3.38,21,SM-20-P1,477574.978,2038153.565,3.44,0.06
3.83,21.5,SM-20-P1,477576.5,2038152.22,3.51,-0.32
3.83,21.5,SM-20-P1,477574.978,2038153.565,3.44,-0.39
4.28,18.8,SM-20-P1,477576.5,2038152.22,3.51,-0.77
4.28,18.8,SM-20-P1,477574.978,2038153.565,3.44,-0.84
4.72,21.9,SM-20-P1,477576.5,2038152.22,3.51,-1.21
4.72,21.9,SM-20-P1,477574.978,2038153.565,3.44,-1.28
5.18,20.2,SM-20-P1,477576.5,2038152.22,3.51,-1.67
5.18,20.2,SM-20-P1,477574.978,2038153.565,3.44,-1.74
5.63,22.2,SM-20-P1,477576.5,2038152.22,3.51,-2.12
5.63,22.2,SM-20-P1,477574.978,2038153.565,3.44,-2.19
6.07,20.4,SM-20-P1,477576.5,2038152.22,3.51,-2.56
6.07,20.4,SM-20-P1,477574.978,2038153.565,3.44,-2.63
6.53,23,SM-20-P1,477576.5,2038152.22,3.51,-3.02
6.53,23,SM-20-P1,477574.978,2038153.565,3.44,-3.09
6.98,22.3,SM-20-P1,477576.5,2038152.22,3.51,-3.47
6.98,22.3,SM-20-P1,477574.978,2038153.565,3.44,-3.54
7.43,21.6,SM-20-P1,477576.5,2038152.22,3.51,-3.92
7.43,21.6,SM-20-P1,477574.978,2038153.565,3.44,-3.99
7.88,24.3,SM-20-P1,477576.5,2038152.22,3.51,-4.37
7.88,24.3,SM-20-P1,477574.978,2038153.565,3.44,-4.44
8.32,21.1,SM-20-P1,477576.5,2038152.22,3.51,-4.81
8.32,21.1,SM-20-P1,477574.978,2038153.565,3.44,-4.88
8.78,20.4,SM-20-P1,477576.5,2038152.22,3.51,-5.27
8.78,20.4,SM-20-P1,477574.978,2038153.565,3.44,-5.34
9.23,22.6,SM-20-P1,477576.5,2038152.22,3.51,-5.72
9.23,22.6,SM-20-P1,477574.978,2038153.565,3.44,-5.79
9.68,23.6,SM-20-P1,477576.5,2038152.22,3.51,-6.17
9.68,23.6,SM-20-P1,477574.978,2038153.565,3.44,-6.24
10.13,21.9,SM-20-P1,477576.5,2038152.22,3.51,-6.62
10.13,21.9,SM-20-P1,477574.978,2038153.565,3.44,-6.69
10.46,34.9,SM-20-P1,477576.5,2038152.22,3.51,-6.95
10.46,34.9,SM-20-P1,477574.978,2038153.565,3.44,-7.02
10.69,24.5,SM-20-P1,477576.5,2038152.22,3.51,-7.18
10.69,24.5,SM-20-P1,477574.978,2038153.565,3.44,-7.25
11.03,23.3,SM-20-P1,477576.5,2038152.22,3.51,-7.52
11.03,23.3,SM-20-P1,477574.978,2038153.565,3.44,-7.59
11.48,27,SM-20-P1,477576.5,2038152.22,3.51,-7.97
11.48,27,SM-20-P1,477574.978,2038153.565,3.44,-8.04
11.93,21.4,SM-20-P1,477576.5,2038152.22,3.51,-8.42
11.93,21.4,SM-20-P1,477574.978,2038153.565,3.44,-8.49
12.38,24.1,SM-20-P1,477576.5,2038152.22,3.51,-8.87
12.38,24.1,SM-20-P1,477574.978,2038153.565,3.44,-8.94
12.83,24.5,SM-20-P1,477576.5,2038152.22,3.51,-9.32
12.83,24.5,SM-20-P1,477574.978,2038153.565,3.44,-9.39
